(16,5,5,6): n_p(interior endpoints) lo=0.000024 hi=9.036900 g=9 (oracle 9)

table: c=s+p+q | s | p | q | lo | hi | g
 29   7   9  13 |   0.0000 |  14.7773 | 14
 29   7  10  12 |   0.0000 |  16.3976 | 16
 29   8   5  16 |   0.0000 |   8.0811 |  8
 29   8   6  15 |   0.0000 |  10.2885 | 10
 29   8   7  14 |   0.0000 |  12.2643 | 12
 29   8   8  13 |   0.0000 |  14.1146 | 14
 29   8   9  12 |   0.0000 |  15.8935 | 15
 29   8  10  11 |   0.0001 |  17.6351 | 17
 29   9   5  15 |   0.0000 |   8.7164 |  8
 29   9   6  14 |   0.0000 |  11.0876 | 11
 29   9   7  13 |   0.0000 |  13.2091 | 13
 29   9   8  12 |   0.0000 |  15.1980 | 15
 29   9   9  11 |   0.0000 |  17.1150 | 17
 29  10   5  14 |   0.0000 |   9.4031 |  9
 29  10   6  13 |   0.0000 |  11.9560 | 11
 29  10   7  12 |   0.0000 |  14.2422 | 14
 29  10   8  11 |   0.0000 |  16.3907 | 16
 29  10   9  10 |   0.0001 |  18.4706 | 18
 29  11   5  13 |   0.0000 |  10.1545 | 10
 29  11   6  12 |   0.0000 |  12.9120 | 12
 29  11   7  11 |   0.0000 |  15.3872 | 15
 29  11   8  10 |   0.0000 |  17.7234 | 17
 29  12   5  12 |   0.0000 |  10.9879 | 10
 29  12   6  11 |   0.0000 |  13.9798 | 13
 29  12   7  10 |   0.0000 |  16.6766 | 16
 29  12   8   9 |   0.0001 |  19.2388 | 19
 29  13   5  11 |   0.0000 |  11.9272 | 11
 29  13   6  10 |   0.0000 |  15.1929 | 15
 29  13   7   9 |   0.0000 |  18.1560 | 18
 29  14   5  10 |   0.0000 |  13.0055 | 13
 29  14   6   9 |   0.0000 |  16.5997 | 16
 29  14   7   8 |   0.0001 |  19.8941 | 19
 29  15   5   9 |   0.0000 |  14.2722 | 14
 29  15   6   8 |   0.0000 |  18.2741 | 18
 29  16   5   8 |   0.0000 |  15.8040 | 15
 29  16   6   7 |   0.0001 |  20.3360 | 20
 29  17   5   7 |   0.0000 |  17.7297 | 17
 29  18   5   6 |   0.0001 |  20.2884 | 20
 30   5   5  20 |   0.0000 |   6.3322 |  6
 30   5   6  19 |   0.0000 |   8.1084 |  8
 30   5   7  18 |   0.0000 |   9.7099 |  9
 30   5   8  17 |   0.0000 |  11.2142 | 11
 30   5   9  16 |   0.0000 |  12.6586 | 12
 30   5  10  15 |   0.0000 |  14.0649 | 14
 30   5  11  14 |   0.0000 |  15.4476 | 15
 30   5  12  13 |   0.0001 |  16.8173 | 16
 30   6   5  19 |   0.0000 |   6.8532 |  6
 30   6   6  18 |   0.0000 |   8.7523 |  8
 30   6   7  17 |   0.0000 |  10.4577 | 10
 30   6   8  16 |   0.0000 |  12.0551 | 12
 30   6   9  15 |   0.0000 |  13.5869 | 13
 30   6  10  14 |   0.0000 |  15.0778 | 15
